6534	2007-02-20	07:46:37	121.799600	31.153600	36	22	0	08:42:30	121.246500	31.008500	77.89470450078966
6814	2007-02-20	12:34:50	121.800000	31.152500	0	67	0	12:47:18	121.758600	31.172600	6.404126658720161
694	2007-02-20	00:45:32	121.765300	31.168600	62	45	0	08:01:12	121.753500	31.189600	3.663550398703591
694	2007-02-20	11:28:15	121.785500	31.174100	74	135	0	16:01:20	121.764500	31.191000	3.8781438010629343
694	2007-02-20	17:55:36	121.787100	31.174800	42	112	0	21:32:23	121.787300	31.177500	0.4253716901508192
6954	2007-02-20	01:25:13	121.800500	31.149800	0	0	0	02:15:46	121.431100	31.182000	49.95517439650343
70131	2007-02-20	12:29:20	121.786000	31.174500	0	135	0	16:46:06	121.784300	31.181600	1.1395129029260467
70133	2007-02-20	15:16:42	121.790300	31.172600	64	67	0	16:14:45	121.498000	31.186500	39.38019305537728
70170	2007-02-20	10:26:04	121.797100	31.154100	0	112	0	11:08:02	121.354300	31.184500	59.762278073903545
70355	2007-02-20	17:03:19	121.799800	31.152500	16	67	0	17:45:30	121.504300	31.300100	46.01158023468321
70357	2007-02-20	06:42:36	121.800500	31.150800	44	67	0	08:11:41	121.467000	31.197300	45.45604724688929
70379	2007-02-20	11:13:27	121.800500	31.150500	0	67	0	15:58:21	121.784800	31.181000	5.240075539694168
70390	2007-02-20	09:30:13	121.799800	31.152500	16	45	0	14:41:43	121.763800	31.191000	7.7522846291645005
70431	2007-02-20	13:32:28	121.766000	31.168800	74	45	0	18:00:12	121.466800	31.224100	41.16911578777869
70461	2007-02-20	06:33:48	121.800100	31.152500	22	45	0	09:29:51	121.361600	31.243800	60.696312070312025
70479	2007-02-20	15:54:11	121.800300	31.151500	0	22	0	19:39:22	121.785800	31.179500	4.815286993006775
70494	2007-02-20	13:12:51	121.802100	31.146600	60	67	0	13:54:10	121.490300	31.060500	44.105167324940254
7394	2007-02-20	07:54:57	121.799000	31.152500	10	90	0	08:32:22	121.574600	31.152300	30.194427568073817
76344	2007-02-20	01:22:25	121.765300	31.148100	106	0	0	08:01:50	121.784300	31.181800	5.883016117078396
76344	2007-02-20	10:15:09	121.767100	31.169100	88	45	0	15:06:04	121.781300	31.185000	3.14620790262949
76344	2007-02-20	16:34:18	121.782000	31.165800	16	90	0	19:57:41	121.787500	31.177100	1.9246069188538362
76344	2007-02-20	22:02:19	121.785600	31.174800	62	90	0	23:00:07	121.784000	31.182100	1.167781936880882
76588	2007-02-20	19:16:59	121.790600	31.171800	70	67	0	22:03:26	121.780000	31.185800	2.62269576861194
76698	2007-02-20	13:32:26	121.766100	31.168800	62	45	0	17:31:43	121.783500	31.182600	3.1916743506408896
7954	2007-02-20	15:03:02	121.789800	31.173300	62	67	0	19:07:43	121.614300	31.154800	23.790202414277267
80974	2007-02-20	00:00:13	121.800800	31.149800	0	112	0	08:28:47	121.568600	31.244500	34.59715738672663
80974	2007-02-20	14:27:33	121.767600	31.169300	30	45	0	18:14:22	121.784100	31.181800	2.9647025260933715
81034	2007-02-20	10:36:38	121.795300	31.163300	30	67	0	15:45:04	121.785100	31.180500	3.0325591179228026
81442	2007-02-20	00:00:59	121.800000	31.150800	0	157	0	08:00:39	121.677300	31.200100	18.235502647046083
81449	2007-02-20	12:26:10	121.800500	31.152300	28	67	0	12:48:10	121.400600	31.206300	54.45963196638438
81454	2007-02-20	07:57:13	121.784600	31.174100	46	135	0	08:06:46	121.366500	31.251000	57.507608421118924
81454	2007-02-20	08:06:54	121.774500	31.163600	24	135	0	08:07:46	121.362300	31.251100	57.113584182547385
81454	2007-02-20	08:08:00	121.770100	31.163000	40	0	0	08:08:47	121.359800	31.251300	56.89630792909411
81454	2007-02-20	08:08:48	121.767800	31.169600	74	0	0	08:09:48	121.359800	31.251300	56.34896936679805
81454	2007-02-20	08:59:17	121.792300	31.170000	72	67	0	09:06:46	121.353300	31.241300	60.09187173357683
81454	2007-02-20	09:07:23	121.800500	31.149800	0	135	0	09:08:48	121.358800	31.241500	61.130886497645115
81454	2007-02-20	09:09:25	121.800500	31.149800	0	135	0	09:09:49	121.362800	31.240100	60.556655458388995
81454	2007-02-20	09:10:26	121.800500	31.149800	0	135	0	09:10:50	121.366500	31.250000	60.45686136941137
81454	2007-02-20	09:11:27	121.800500	31.149800	0	135	0	09:12:52	121.369600	31.258300	60.40748491966535
